Project,Fundraise,Pre-valuation,Stage,Investors,Category,Date,Year,Month,Quarter,Valuation_Multiple
Fluent,8.0,80.0,Funding Round,Mustafa Al-Bassam,Layer-2,2025-02-19,2025,2025-02,2025Q1,10.0
Fluent,8.0,80.0,Funding Round,Builder Capital,Layer-2,2025-02-19,2025,2025-02,2025Q1,10.0
Fluent,8.0,80.0,Funding Round,Symbolic Capital,Layer-2,2025-02-19,2025,2025-02,2025Q1,10.0
Fluent,8.0,80.0,Funding Round,coinflipcanada,Layer-2,2025-02-19,2025,2025-02,2025Q1,10.0
Fluent,8.0,80.0,Funding Round,Nomad Capital,Layer-2,2025-02-19,2025,2025-02,2025Q1,10.0
Fluent,8.0,80.0,Funding Round,Anurag Arjun,Layer-2,2025-02-19,2025,2025-02,2025Q1,10.0
Fluent,8.0,80.0,Funding Round,dingaling,Layer-2,2025-02-19,2025,2025-02,2025Q1,10.0
Fluent,8.0,80.0,Funding Round,Jason Yanowitz,Layer-2,2025-02-19,2025,2025-02,2025Q1,10.0
Fluent,8.0,80.0,Funding Round,chainyoda.eth,Layer-2,2025-02-19,2025,2025-02,2025Q1,10.0
Fluent,8.0,80.0,Funding Round,Public Works,Layer-2,2025-02-19,2025,2025-02,2025Q1,10.0
Fluent,8.0,80.0,Funding Round,Charles Lu,Layer-2,2025-02-19,2025,2025-02,2025Q1,10.0
Fluent,8.0,80.0,Funding Round,Comfy capital,Layer-2,2025-02-19,2025,2025-02,2025Q1,10.0
Fluent,8.0,80.0,Funding Round,The Rollup Ventures,Layer-2,2025-02-19,2025,2025-02,2025Q1,10.0
Altius,11.0,110.0,Pre-seed,Pantera Capital,Infrastructure,2025-02-18,2025,2025-02,2025Q1,10.0
Altius,11.0,110.0,Pre-seed,Digital Currency Group (DCG),Infrastructure,2025-02-18,2025,2025-02,2025Q1,10.0
Altius,11.0,110.0,Pre-seed,Founders Fund,Infrastructure,2025-02-18,2025,2025-02,2025Q1,10.0
Altius,11.0,110.0,Pre-seed,Amber Group,Infrastructure,2025-02-18,2025,2025-02,2025Q1,10.0
Altius,11.0,110.0,Pre-seed,Archetype,Infrastructure,2025-02-18,2025,2025-02,2025Q1,10.0
Altius,11.0,110.0,Pre-seed,No Limit Holdings,Infrastructure,2025-02-18,2025,2025-02,2025Q1,10.0
Altius,11.0,110.0,Pre-seed,Reforge,Infrastructure,2025-02-18,2025,2025-02,2025Q1,10.0
Maestro,3.0,30.0,Seed Round,Draper Associates,Infrastructure,2025-02-18,2025,2025-02,2025Q1,10.0
Maestro,3.0,30.0,Seed Round,Draper Dragon,Infrastructure,2025-02-18,2025,2025-02,2025Q1,10.0
Maestro,3.0,30.0,Seed Round,Bitcoin Frontier Fund,Infrastructure,2025-02-18,2025,2025-02,2025Q1,10.0
Maestro,3.0,30.0,Seed Round,UTXO Management,Infrastructure,2025-02-18,2025,2025-02,2025Q1,10.0
Maestro,3.0,30.0,Seed Round,Wave Digital Assets,Infrastructure,2025-02-18,2025,2025-02,2025Q1,10.0
Maestro,3.0,30.0,Seed Round,Necto Labs,Infrastructure,2025-02-18,2025,2025-02,2025Q1,10.0
K,20.0,200.0,Funding Round,Brevan Howard,Blockchain,2025-02-17,2025,2025-02,2025Q1,10.0
Mango Network,14.0,135.0,Funding Round,CatcherVC,Blockchain,2025-02-14,2025,2025-02,2025Q1,9.642857142857142
Mango Network,14.0,135.0,Funding Round,Connectico Capital,Blockchain,2025-02-14,2025,2025-02,2025Q1,9.642857142857142
Mango Network,14.0,135.0,Funding Round,KuCoin Ventures,Blockchain,2025-02-14,2025,2025-02,2025Q1,9.642857142857142
Mango Network,14.0,135.0,Funding Round,Tido Capital,Blockchain,2025-02-14,2025,2025-02,2025Q1,9.642857142857142
Mango Network,14.0,135.0,Funding Round,T-Fund,Blockchain,2025-02-14,2025,2025-02,2025Q1,9.642857142857142
Mango Network,14.0,135.0,Funding Round,Ainfra Ventures,Blockchain,2025-02-14,2025,2025-02,2025Q1,9.642857142857142
Mango Network,14.0,135.0,Funding Round,Becker Ventures,Blockchain,2025-02-14,2025,2025-02,2025Q1,9.642857142857142
Mango Network,14.0,135.0,Funding Round,Mobile Capital,Blockchain,2025-02-14,2025,2025-02,2025Q1,9.642857142857142
BitRobot,6.0,60.0,Seed Round,Fabric Ventures,Infrastructure,2025-02-14,2025,2025-02,2025Q1,10.0
BitRobot,6.0,60.0,Seed Round,Sfermion,Infrastructure,2025-02-14,2025,2025-02,2025Q1,10.0
BitRobot,6.0,60.0,Seed Round,Solana Ventures,Infrastructure,2025-02-14,2025,2025-02,2025Q1,10.0
BitRobot,6.0,60.0,Seed Round,Zee Prime Capital,Infrastructure,2025-02-14,2025,2025-02,2025Q1,10.0
BitRobot,6.0,60.0,Seed Round,Big Brain Holdings,Infrastructure,2025-02-14,2025,2025-02,2025Q1,10.0
BitRobot,6.0,60.0,Seed Round,Raj Gokal,Infrastructure,2025-02-14,2025,2025-02,2025Q1,10.0
BitRobot,6.0,60.0,Seed Round,Anatoly Yakovenko,Infrastructure,2025-02-14,2025,2025-02,2025Q1,10.0
BitRobot,6.0,60.0,Seed Round,Permanent Ventures,Infrastructure,2025-02-14,2025,2025-02,2025Q1,10.0
BitRobot,6.0,60.0,Seed Round,Stateless Ventures,Infrastructure,2025-02-14,2025,2025-02,2025Q1,10.0
BitRobot,6.0,60.0,Seed Round,Tioga Capital Partners,Infrastructure,2025-02-14,2025,2025-02,2025Q1,10.0
BitRobot,6.0,60.0,Seed Round,Protocol VC,Infrastructure,2025-02-14,2025,2025-02,2025Q1,10.0
BitRobot,6.0,60.0,Seed Round,Nim Network,Infrastructure,2025-02-14,2025,2025-02,2025Q1,10.0
BitRobot,6.0,60.0,Seed Round,Virtuals Protocol,Infrastructure,2025-02-14,2025,2025-02,2025Q1,10.0
GamerBoom,9.0,90.0,Funding Round,Digital Finance Group (DFG),Gaming,2025-02-14,2025,2025-02,2025Q1,10.0
GamerBoom,9.0,90.0,Funding Round,Mask Network,Gaming,2025-02-14,2025,2025-02,2025Q1,10.0
GamerBoom,9.0,90.0,Funding Round,Jsquare,Gaming,2025-02-14,2025,2025-02,2025Q1,10.0
GamerBoom,9.0,90.0,Funding Round,Solana Foundation,Gaming,2025-02-14,2025,2025-02,2025Q1,10.0
GamerBoom,9.0,90.0,Funding Round,Bing Ventures,Gaming,2025-02-14,2025,2025-02,2025Q1,10.0
GamerBoom,9.0,90.0,Funding Round,Sky Ventures,Gaming,2025-02-14,2025,2025-02,2025Q1,10.0
GamerBoom,9.0,90.0,Funding Round,NVIDIA,Gaming,2025-02-14,2025,2025-02,2025Q1,10.0
GamerBoom,9.0,90.0,Funding Round,MBK Holding,Gaming,2025-02-14,2025,2025-02,2025Q1,10.0
GamerBoom,9.0,90.0,Funding Round,Metaverse Group,Gaming,2025-02-14,2025,2025-02,2025Q1,10.0
GamerBoom,9.0,90.0,Funding Round,New Heights,Gaming,2025-02-14,2025,2025-02,2025Q1,10.0
HashKey Group,30.0,1500.0,Funding Round,Gaorong Ventures,Finance,2025-02-14,2025,2025-02,2025Q1,50.0
Uswap,2.0,15.0,Funding Round,Waterdrip Capital,DEX,2025-02-14,2025,2025-02,2025Q1,7.5
STO,10.0,100.0,Funding Round,BingX Labs,Liquid Staking Protocols,2025-02-13,2025,2025-02,2025Q1,10.0
Reservoir,14.0,140.0,Series A,Union Square Ventures,Infrastructure,2025-02-05,2025,2025-02,2025Q1,10.0
Reservoir,14.0,140.0,Series A,Variant,Infrastructure,2025-02-05,2025,2025-02,2025Q1,10.0
Reservoir,14.0,140.0,Series A,Framework Ventures,Infrastructure,2025-02-05,2025,2025-02,2025Q1,10.0
Reservoir,14.0,140.0,Series A,1kx,Infrastructure,2025-02-05,2025,2025-02,2025Q1,10.0
Reservoir,14.0,140.0,Series A,Coinbase Ventures,Infrastructure,2025-02-05,2025,2025-02,2025Q1,10.0
Reservoir,14.0,140.0,Series A,The Lao,Infrastructure,2025-02-05,2025,2025-02,2025Q1,10.0
Reservoir,14.0,140.0,Series A,Delphi Ventures,Infrastructure,2025-02-05,2025,2025-02,2025Q1,10.0
Reservoir,14.0,140.0,Series A,Nascent,Infrastructure,2025-02-05,2025,2025-02,2025Q1,10.0
Reservoir,14.0,140.0,Series A,Archetype,Infrastructure,2025-02-05,2025,2025-02,2025Q1,10.0
Reservoir,14.0,140.0,Series A,Sapphire Ventures,Infrastructure,2025-02-05,2025,2025-02,2025Q1,10.0
Reservoir,14.0,140.0,Series A,Square Peg Capital,Infrastructure,2025-02-05,2025,2025-02,2025Q1,10.0
Reservoir,14.0,140.0,Series A,Palm Tree Crew,Infrastructure,2025-02-05,2025,2025-02,2025Q1,10.0
Reservoir,14.0,140.0,Series A,SpaceshipDAO,Infrastructure,2025-02-05,2025,2025-02,2025Q1,10.0
OLAS,14.0,138.0,Funding Round,1kx,Artificial Intelligence,2025-02-04,2025,2025-02,2025Q1,9.857142857142858
OLAS,14.0,138.0,Funding Round,Zee Prime Capital,Artificial Intelligence,2025-02-04,2025,2025-02,2025Q1,9.857142857142858
OLAS,14.0,138.0,Funding Round,Borderless Capital,Artificial Intelligence,2025-02-04,2025,2025-02,2025Q1,9.857142857142858
OLAS,14.0,138.0,Funding Round,Keyrock,Artificial Intelligence,2025-02-04,2025,2025-02,2025Q1,9.857142857142858
OLAS,14.0,138.0,Funding Round,Tioga Capital Partners,Artificial Intelligence,2025-02-04,2025,2025-02,2025Q1,9.857142857142858
OLAS,14.0,138.0,Funding Round,Sigil Fund,Artificial Intelligence,2025-02-04,2025,2025-02,2025Q1,9.857142857142858
Taproot Wizards,30.0,300.0,Funding Round,Standard Crypto,Meme,2025-02-04,2025,2025-02,2025Q1,10.0
Taproot Wizards,30.0,300.0,Funding Round,Newman Capital,Meme,2025-02-04,2025,2025-02,2025Q1,10.0
Taproot Wizards,30.0,300.0,Funding Round,Collider Ventures,Meme,2025-02-04,2025,2025-02,2025Q1,10.0
Taproot Wizards,30.0,300.0,Funding Round,Geometry DAO,Meme,2025-02-04,2025,2025-02,2025Q1,10.0
Taproot Wizards,30.0,300.0,Funding Round,cyber Fund,Meme,2025-02-04,2025,2025-02,2025Q1,10.0
Taproot Wizards,30.0,300.0,Funding Round,Masterkey,Meme,2025-02-04,2025,2025-02,2025Q1,10.0
Beamable,14.0,135.0,Series A,BITKRAFT Ventures,Infrastructure,2025-02-04,2025,2025-02,2025Q1,9.642857142857142
Beamable,14.0,135.0,Series A,P2 Ventures,Infrastructure,2025-02-04,2025,2025-02,2025Q1,9.642857142857142
Beamable,14.0,135.0,Series A,Scytale,Infrastructure,2025-02-04,2025,2025-02,2025Q1,9.642857142857142
Beamable,14.0,135.0,Series A,Solana Foundation,Infrastructure,2025-02-04,2025,2025-02,2025Q1,9.642857142857142
Beamable,14.0,135.0,Series A,Permit Ventures,Infrastructure,2025-02-04,2025,2025-02,2025Q1,9.642857142857142
Beamable,14.0,135.0,Series A,2PunksCapital,Infrastructure,2025-02-04,2025,2025-02,2025Q1,9.642857142857142
Beamable,14.0,135.0,Series A,Arca,Infrastructure,2025-02-04,2025,2025-02,2025Q1,9.642857142857142
Beamable,14.0,135.0,Series A,Advancit Capital,Infrastructure,2025-02-04,2025,2025-02,2025Q1,9.642857142857142
Beamable,14.0,135.0,Series A,GrandBanks Capital,Infrastructure,2025-02-04,2025,2025-02,2025Q1,9.642857142857142
Beamable,14.0,135.0,Series A,Defy.vc,Infrastructure,2025-02-04,2025,2025-02,2025Q1,9.642857142857142
Flashnet,5.0,45.0,Seed Round,Accomplice,DEX,2025-02-04,2025,2025-02,2025Q1,9.0
Flashnet,5.0,45.0,Seed Round,Chapter One Ventures,DEX,2025-02-04,2025,2025-02,2025Q1,9.0
Flashnet,5.0,45.0,Seed Round,Abstract Ventures,DEX,2025-02-04,2025,2025-02,2025Q1,9.0
Flashnet,5.0,45.0,Seed Round,Guillermo Rauch,DEX,2025-02-04,2025,2025-02,2025Q1,9.0
Flashnet,5.0,45.0,Seed Round,Soma Capital,DEX,2025-02-04,2025,2025-02,2025Q1,9.0
Flashnet,5.0,45.0,Seed Round,Fan Zhang,DEX,2025-02-04,2025,2025-02,2025Q1,9.0
Flashnet,5.0,45.0,Seed Round,UTXO Management,DEX,2025-02-04,2025,2025-02,2025Q1,9.0
Flashnet,5.0,45.0,Seed Round,HF0,DEX,2025-02-04,2025,2025-02,2025Q1,9.0
Flashnet,5.0,45.0,Seed Round,Gwart,DEX,2025-02-04,2025,2025-02,2025Q1,9.0
Flashnet,5.0,45.0,Seed Round,Alexei Lebedev,DEX,2025-02-04,2025,2025-02,2025Q1,9.0
Flashnet,5.0,45.0,Seed Round,Christian Catalini,DEX,2025-02-04,2025,2025-02,2025Q1,9.0
Herd,2.0,18.0,Pre-seed,Semantic Ventures,Blockchain Service,2025-02-03,2025,2025-02,2025Q1,9.0
Herd,2.0,18.0,Pre-seed,Archetype,Blockchain Service,2025-02-03,2025,2025-02,2025Q1,9.0
Herd,2.0,18.0,Pre-seed,Vishesh Choudhry,Blockchain Service,2025-02-03,2025,2025-02,2025Q1,9.0
Herd,2.0,18.0,Pre-seed,Fredrik Haga,Blockchain Service,2025-02-03,2025,2025-02,2025Q1,9.0
Herd,2.0,18.0,Pre-seed,Will Price,Blockchain Service,2025-02-03,2025,2025-02,2025Q1,9.0
Herd,2.0,18.0,Pre-seed,Jess Sloss,Blockchain Service,2025-02-03,2025,2025-02,2025Q1,9.0
Herd,2.0,18.0,Pre-seed,David Phelps,Blockchain Service,2025-02-03,2025,2025-02,2025Q1,9.0
Herd,2.0,18.0,Pre-seed,Paul Taylor,Blockchain Service,2025-02-03,2025,2025-02,2025Q1,9.0
Herd,2.0,18.0,Pre-seed,Hardi Meybaum,Blockchain Service,2025-02-03,2025,2025-02,2025Q1,9.0
Herd,2.0,18.0,Pre-seed,Mats Olsen,Blockchain Service,2025-02-03,2025,2025-02,2025Q1,9.0
GG,4.0,40.0,Strategic Round,Framework Ventures,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Sfermion,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,BitScale Capital,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,The Spartan Group,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Amber Group,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Sanctor Capital,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Santiago Roel Santos,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Mirana Ventures,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Play Ventures,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Infinity Ventures Crypto,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Folius Ventures,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Dune Ventures,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Avocado Guild,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,DWeb3 Capital,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Gabby Dizon,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Ancient8,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Gate Ventures,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Next Web Capital,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Ready Player DAO,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Ocular VC,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Presto Labs,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Karatage,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Skycatcher,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Grail.eth,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,TON Ventures,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,KGeN,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Razer,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Vader Research,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Colleen Sullivan,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
GG,4.0,40.0,Strategic Round,Jonathan Huang,Gaming,2025-02-03,2025,2025-02,2025Q1,10.0
Cipher Mining,50.0,500.0,Funding Round,Softbank,Blockchain Service,2025-01-31,2025,2025-01,2025Q1,10.0
VitalVEDA,20.0,200.0,Funding Round,Rollman Management,Gaming,2025-01-31,2025,2025-01,2025Q1,10.0
ELA,20.0,200.0,Funding Round,Rollman Management,Blockchain,2025-01-30,2025,2025-01,2025Q1,10.0
Cedar Money,10.0,99.0,Seed Round,North Island Ventures,Blockchain Service,2025-01-30,2025,2025-01,2025Q1,9.9
Cedar Money,10.0,99.0,Seed Round,QED Investors,Blockchain Service,2025-01-30,2025,2025-01,2025Q1,9.9
Cedar Money,10.0,99.0,Seed Round,Stellar Foundation,Blockchain Service,2025-01-30,2025,2025-01,2025Q1,9.9
Cedar Money,10.0,99.0,Seed Round,Lattice,Blockchain Service,2025-01-30,2025,2025-01,2025Q1,9.9
Cedar Money,10.0,99.0,Seed Round,Wischoff Ventures,Blockchain Service,2025-01-30,2025,2025-01,2025Q1,9.9
Irreducible,24.0,240.0,Series A,Paradigm,Infrastructure,2025-01-30,2025,2025-01,2025Q1,10.0
Irreducible,24.0,240.0,Series A,Fenbushi Capital,Infrastructure,2025-01-30,2025,2025-01,2025Q1,10.0
Irreducible,24.0,240.0,Series A,Robot Ventures,Infrastructure,2025-01-30,2025,2025-01,2025Q1,10.0
Irreducible,24.0,240.0,Series A,Sina Habibian,Infrastructure,2025-01-30,2025,2025-01,2025Q1,10.0
Irreducible,24.0,240.0,Series A,Bain Capital Crypto,Infrastructure,2025-01-30,2025,2025-01,2025Q1,10.0
Irreducible,24.0,240.0,Series A,Daniel Lubarov,Infrastructure,2025-01-30,2025,2025-01,2025Q1,10.0
Irreducible,24.0,240.0,Series A,L2 Iterative Ventures (L2IV),Infrastructure,2025-01-30,2025,2025-01,2025Q1,10.0
Irreducible,24.0,240.0,Series A,Anna Rose,Infrastructure,2025-01-30,2025,2025-01,2025Q1,10.0
Irreducible,24.0,240.0,Series A,Varun Srinivasan,Infrastructure,2025-01-30,2025,2025-01,2025Q1,10.0
Irreducible,24.0,240.0,Series A,Brendan Farmer,Infrastructure,2025-01-30,2025,2025-01,2025Q1,10.0
D3,25.0,250.0,Funding Round,Paradigm,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,10.0
D3,25.0,250.0,Funding Round,Coinbase Ventures,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,10.0
Mevvy,3.0,28.0,Seed Round,Multicoin Capital,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Hypersphere Ventures,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Selini Capital,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Nascent,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Chapter One Ventures,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Borderless Capital,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Joshua Lim,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,GSR Markets (GSR),Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Modular Capital,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Georgios Vlachos,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Relayer Capital,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,cygaar,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,TN Lee,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Steven Kokinos,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Enigma,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Guy Young,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Nathan Allman,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Bruno F,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,Bede Schubert,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,JPEG Trading,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Mevvy,3.0,28.0,Seed Round,RHINO,Blockchain Service,2025-01-29,2025,2025-01,2025Q1,9.333333333333334
Canopy,1.0,12.0,Strategic Round,Mechanism Capital,Yield Aggregator,2025-01-29,2025,2025-01,2025Q1,12.0
Canopy,1.0,12.0,Strategic Round,GSR Markets (GSR),Yield Aggregator,2025-01-29,2025,2025-01,2025Q1,12.0
Canopy,1.0,12.0,Strategic Round,"CitizenX Crypto Ventures Fund, L.P.",Yield Aggregator,2025-01-29,2025,2025-01,2025Q1,12.0
Canopy,1.0,12.0,Strategic Round,Side Door Ventures,Yield Aggregator,2025-01-29,2025,2025-01,2025Q1,12.0
Canopy,1.0,12.0,Strategic Round,Primitive,Yield Aggregator,2025-01-29,2025,2025-01,2025Q1,12.0
Bluwhale,10.0,100.0,Series A,DWF Labs,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,SwissBorg Ventures,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,NewTribe Capital,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,Moon Capital,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,Cryptonite Capital,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,Cointelegraph,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,Citizen Capital,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,Arbitrum Foundation,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,London Real Ventures,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,Baboon VC,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,Kahuna,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,Movement,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,CoinBureau,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,Vitality Ventures,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,Altcoin Daily,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
Bluwhale,10.0,100.0,Series A,Hub71,Blockchain Service,2025-01-28,2025,2025-01,2025Q1,10.0
pod,10.0,100.0,Seed Round,1kx,Blockchain,2025-01-28,2025,2025-01,2025Q1,10.0
pod,10.0,100.0,Seed Round,a16z crypto CSX,Blockchain,2025-01-28,2025,2025-01,2025Q1,10.0
pod,10.0,100.0,Seed Round,Waikit Lau,Blockchain,2025-01-28,2025,2025-01,2025Q1,10.0
pod,10.0,100.0,Seed Round,Protagonist,Blockchain,2025-01-28,2025,2025-01,2025Q1,10.0
pod,10.0,100.0,Seed Round,Nick White,Blockchain,2025-01-28,2025,2025-01,2025Q1,10.0
pod,10.0,100.0,Seed Round,Blockchain Builders Fund,Blockchain,2025-01-28,2025,2025-01,2025Q1,10.0
pod,10.0,100.0,Seed Round,Georgios Vlachos,Blockchain,2025-01-28,2025,2025-01,2025Q1,10.0
pod,10.0,100.0,Seed Round,Flashbots,Blockchain,2025-01-28,2025,2025-01,2025Q1,10.0
pod,10.0,100.0,Seed Round,David Tse,Blockchain,2025-01-28,2025,2025-01,2025Q1,10.0
pod,10.0,100.0,Seed Round,Sergey Gorbunov,Blockchain,2025-01-28,2025,2025-01,2025Q1,10.0
pod,10.0,100.0,Seed Round,Mounir Benchemled,Blockchain,2025-01-28,2025,2025-01,2025Q1,10.0
Fireverse,3.0,25.0,Series A,Chain Capital,Social,2025-02-13,2025,2025-02,2025Q1,8.333333333333334
Fireverse,3.0,25.0,Series A,Stratified Capital,Social,2025-02-13,2025,2025-02,2025Q1,8.333333333333334
Fireverse,3.0,25.0,Series A,Gate Labs,Social,2025-02-13,2025,2025-02,2025Q1,8.333333333333334
Fireverse,3.0,25.0,Series A,Central Research Capital,Social,2025-02-13,2025,2025-02,2025Q1,8.333333333333334
Fireverse,3.0,25.0,Series A,T-Fund,Social,2025-02-13,2025,2025-02,2025Q1,8.333333333333334
Fireverse,3.0,25.0,Series A,BingX Labs,Social,2025-02-13,2025,2025-02,2025Q1,8.333333333333334
Fireverse,3.0,25.0,Series A,Nobody,Social,2025-02-13,2025,2025-02,2025Q1,8.333333333333334
Fireverse,3.0,25.0,Series A,TCC Capital,Social,2025-02-13,2025,2025-02,2025Q1,8.333333333333334
BLUM,5.0,50.0,Seed Round,YZi Labs (prev Binance Labs),Trading Bot,2025-02-12,2025,2025-02,2025Q1,10.0
BLUM,5.0,50.0,Seed Round,gumi Cryptos Capital,Trading Bot,2025-02-12,2025,2025-02,2025Q1,10.0
BLUM,5.0,50.0,Seed Round,BitScale Capital,Trading Bot,2025-02-12,2025,2025-02,2025Q1,10.0
BLUM,5.0,50.0,Seed Round,The Spartan Group,Trading Bot,2025-02-12,2025,2025-02,2025Q1,10.0
BLUM,5.0,50.0,Seed Round,OKX Ventures,Trading Bot,2025-02-12,2025,2025-02,2025Q1,10.0
BLUM,5.0,50.0,Seed Round,Wintermute,Trading Bot,2025-02-12,2025,2025-02,2025Q1,10.0
